entry,stratum,condition_label,condition_order,primary_outcome,comparator_id,condition_id,confidence_level,denominator,direction,estimate,experiment_run_id,interval_method,lower,mcse,metric,n_minus,n_plus,percentage_point_difference,population,structural_identity,uncertainty_unavailable_reason,unit,upper
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,suppressed_only,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,no_qualifying_data,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,2000,variant_minus_comparator,-10.2225,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,0.08476490676990009,qualifying_pf_count,,,,all_patients,,,records,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,missing_baseline,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_legacy_ge1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_ge1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.005,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-4.7010212120501826e-05,0.0015775754727384971,delta_legacy_ge2,0,10,0.5,all_patients,false,,probability_difference,0.009840456871588283
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_ge2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-4,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-3,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-2,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq0,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq0,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,-0.005,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.009840456871588283,0.0015775754727384971,delta_signed_eq1,10,0,-0.5,all_patients,false,,probability_difference,4.7010212120501826e-05
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.005,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-4.7010212120501826e-05,0.0015775754727384971,delta_signed_eq2,0,10,0.5,all_patients,false,,probability_difference,0.009840456871588283
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq3,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 2,3,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,a31a45725da297200af7e3cacaee5ffb9c8bb8511aded1fa89e8acf3da03490f,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq4,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.0010445697280928676,0.0016556707471026375,score_ge2,1,10,0.44999999999999996,all_patients,false,,probability_difference,0.009834167500314172
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_ge3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq0,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,-0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.009834167500314172,0.0016556707471026375,score_eq1,10,1,-0.44999999999999996,all_patients,false,,probability_difference,0.0010445697280928676
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.0010445697280928676,0.0016556707471026375,score_eq2,1,10,0.44999999999999996,all_patients,false,,probability_difference,0.009834167500314172
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,score_eq4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,suppressed_only,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,no_qualifying_data,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,2000,variant_minus_comparator,-3.207,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,0.05622860773809077,qualifying_pf_count,,,,all_patients,,,records,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,missing_baseline,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_legacy_ge1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_ge1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.0010445697280928676,0.0016556707471026375,delta_legacy_ge2,1,10,0.44999999999999996,all_patients,false,,probability_difference,0.009834167500314172
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_ge2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-4,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-3,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-2,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq-1,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq-1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq0,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq0,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,-0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.009834167500314172,0.0016556707471026375,delta_signed_eq1,10,1,-0.44999999999999996,all_patients,false,,probability_difference,0.0010445697280928676
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq1,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0045,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.0010445697280928676,0.0016556707471026375,delta_signed_eq2,1,10,0.44999999999999996,all_patients,false,,probability_difference,0.009834167500314172
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq2,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq3,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,,0,variant_minus_comparator,,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,,,,delta_evaluable_eq3,0,0,,acute_and_baseline_evaluable,false,fewer_than_two_patients,probability_difference,
E2_noise,room_air,SD 1,2,score_ge2,ed65aec60a60a19a471ec63274f2ba9c08f5173e1e2ee7850390e9c182cd19de,aa6fe792e4badd0be07e24f383862d94fc9517e23c740d34c7d662fa4870b924,0.95,2000,variant_minus_comparator,0.0,8ecbba36a3cbdfeb47465bebaba0a755f3051951d4eca636347d2c29ab931802,paired_exact_discordance_bonferroni,-0.002188614799712129,0.0,delta_signed_eq4,0,0,0.0,all_patients,false,,probability_difference,0.002188614799712129
