entry,stratum,primary_outcome,condition_label,common_pair_comparator_estimate,common_pair_variant_estimate,common_pair_comparator_numerator,common_pair_variant_numerator,common_pair_denominator,experiment_run_id,condition_id,comparator_id,metric,unit,population,direction,n_plus,n_minus,denominator,estimate,percentage_point_difference,mcse,lower,upper,interval_method,confidence_level,uncertainty_unavailable_reason,structural_identity
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,51.7315,51.7315,,,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,qualifying_pf_count,records,all_patients,variant_minus_comparator,,,2000,0.0,,0.0,,,,,,
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,missing_baseline,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_legacy_ge1,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_ge1,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_legacy_ge2,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_ge2,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq-4,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq-4,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq-3,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq-3,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq-2,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq-2,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq-1,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq-1,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,1.0,1.0,2000,2000,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq0,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,1.0,1.0,2000,2000,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq0,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq1,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq1,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq2,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq2,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq3,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq3,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_signed_eq4,probability_difference,all_patients,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,0.0,0.0,0,0,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,delta_evaluable_eq4,probability_difference,acute_and_baseline_evaluable,variant_minus_comparator,0,0,2000,0.0,0.0,0.0,-0.002188614799712129,0.002188614799712129,paired_exact_discordance_bonferroni,0.95,,True
H_alignment_experimental,hfnc,delta_evaluable_ge1,6h within scoring day,2.0,2.0,,,2000,3b87a9e8263360182b4c2d2b2744e750a591381e019b6f590902698fa0a9925e,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,080c9dcdaa95939459820b455a68da11298dd8f31e2d476e3f4c69bdd55d4ef6,baseline_score,score,all_patients,variant_minus_comparator,,,2000,0.0,,0.0,,,,,,
